Centaurea germanicopolitana;Carduoideae-Cardueae-Centaureinae;;;;;;3.80
Centaurea ghahremanii;Carduoideae-Cardueae-Centaureinae;;;18;;;
Centaurea giardinae;Carduoideae-Cardueae-Centaureinae;;;18;;2.07;
Centaurea gigantea;Carduoideae-Cardueae-Centaureinae;;;;;;6.30
Centaurea glaberrima;Carduoideae-Cardueae-Centaureinae;3.19;;36;86.67;;5.50
Centaurea glastifolia;Carduoideae-Cardueae-Centaureinae;;;18;;5.25;5.75
Centaurea glomerata;Carduoideae-Cardueae-Centaureinae;;;20;;;
Centaurea gloriosa;Carduoideae-Cardueae-Centaureinae;2.18;;18;118.44;;
Centaurea graeca;Carduoideae-Cardueae-Centaureinae;1.65;;20;80.70;;
Centaurea granatensis;Carduoideae-Cardueae-Centaureinae;;;20;;;5.65
Centaurea grbavacensis;Carduoideae-Cardueae-Centaureinae;;;22;;;
Centaurea grisebachii;Carduoideae-Cardueae-Centaureinae;;;36;;;
Centaurea gudrunensis;Carduoideae-Cardueae-Centaureinae;;;;;;5.50
Centaurea gulissashvilii;Carduoideae-Cardueae-Centaureinae;;;18;;1.34;3.65
Centaurea haenseleri;Carduoideae-Cardueae-Centaureinae;;;40;;;5.35
Centaurea hanryi;Carduoideae-Cardueae-Centaureinae;;;18;;;3.60
Centaurea haradjianii;Carduoideae-Cardueae-Centaureinae;;;;;;5.00
Centaurea heldreichii;Carduoideae-Cardueae-Centaureinae;;;18;;;
Centaurea helenioides;Carduoideae-Cardueae-Centaureinae;;;;;;5.65
Centaurea hellwigii;Carduoideae-Cardueae-Centaureinae;;;;;;7.00
Centaurea heratensis;Carduoideae-Cardueae-Centaureinae;;;;;;10.50
Centaurea hermannii;Carduoideae-Cardueae-Centaureinae;;;18;;;4.75
Centaurea hierapolitana;Carduoideae-Cardueae-Centaureinae;;;16;;;2.25
Centaurea hololeuca;Carduoideae-Cardueae-Centaureinae;1.46;;;;;
Centaurea horrida;Carduoideae-Cardueae-Centaureinae;;;18;;;
Centaurea hyalolepis;Carduoideae-Cardueae-Centaureinae;;;20;;;2.60
Centaurea hyrcanica;Carduoideae-Cardueae-Centaureinae;;;22;;;2.75
Centaurea hyssopifolia;Carduoideae-Cardueae-Centaureinae;;;22;;;3.30
Centaurea chalcidicaea;Carduoideae-Cardueae-Centaureinae;;;18;;;
Centaurea charrelii;Carduoideae-Cardueae-Centaureinae;;;36;;;5.25
Centaurea cheiranthifolia subsp. cheiranthifolia;Carduoideae-Cardueae-Centaureinae;;;40;;;4.90
Centaurea cheiranthifolia subsp. willdenowii;Carduoideae-Cardueae-Centaureinae;;;;;;4.75
Centaurea cheiranthifolia var. purpurascens;Carduoideae-Cardueae-Centaureinae;;;32;;;5.40
Centaurea cheirolepidoides;Carduoideae-Cardueae-Centaureinae;;;36;;;
Centaurea cheirolopha;Carduoideae-Cardueae-Centaureinae;;;18;;9.96;4.75
Centaurea chrysantha;Carduoideae-Cardueae-Centaureinae;;;18;;;5.00
Centaurea chrysocephala;Carduoideae-Cardueae-Centaureinae;;;18;;;
Centaurea chrysolepis;Carduoideae-Cardueae-Centaureinae;3.40;;20;166.30;;
Centaurea iberica subsp. iberica;Carduoideae-Cardueae-Centaureinae;3.68;;20;179.95;3.09;3.15
Centaurea iberica subsp. meryonis;Carduoideae-Cardueae-Centaureinae;;;20;;5.09;
Centaurea idaea;Carduoideae-Cardueae-Centaureinae;;;16;;;2.50
Centaurea ilvensis;Carduoideae-Cardueae-Centaureinae;;;;;2.33;
Centaurea immanuelis-loewii;Carduoideae-Cardueae-Centaureinae;3.30;;20;161.40;6.48;
Centaurea imperialis;Carduoideae-Cardueae-Centaureinae;;;18;;3.14;5.75
Centaurea incompta;Carduoideae-Cardueae-Centaureinae;;;18;;;
Centaurea indistincta;Carduoideae-Cardueae-Centaureinae;;;;;;7.50
Centaurea inermis;Carduoideae-Cardueae-Centaureinae;;;;;;3.50
Centaurea inexpectata;Carduoideae-Cardueae-Centaureinae;;;22;;;3.25
Centaurea infestans;Carduoideae-Cardueae-Centaureinae;;;22;;;
Centaurea intricata;Carduoideae-Cardueae-Centaureinae;;;36;;;3.00
Centaurea involucrata;Carduoideae-Cardueae-Centaureinae;;;22;;;2.95
Centaurea iranshahrii;Carduoideae-Cardueae-Centaureinae;;;18;;;5.00
Centaurea irritans;Carduoideae-Cardueae-Centaureinae;;;20;;;
Centaurea isaurica;Carduoideae-Cardueae-Centaureinae;;;18;;;
Centaurea ispahanica;Carduoideae-Cardueae-Centaureinae;;;;;;8.75
Centaurea jacea subsp. angustifolia;Carduoideae-Cardueae-Centaureinae;3.43;40.72;44;76.25;1.77;3.25
Centaurea jacea subsp. gaudinii;Carduoideae-Cardueae-Centaureinae;;;44;;1.19;
Centaurea jacea subsp. jacea;Carduoideae-Cardueae-Centaureinae;3.44;39.61;36;93.52;1.53;3.42
Centaurea jacea subsp. substituta;Carduoideae-Cardueae-Centaureinae;;;;;;3.00
Centaurea jacea subsp. weldeniana;Carduoideae-Cardueae-Centaureinae;2.09;;22;92.91;;3.00
Centaurea jaennensis;Carduoideae-Cardueae-Centaureinae;;;18;;;3.80
Centaurea janeri subsp. babiana;Carduoideae-Cardueae-Centaureinae;;;44;;1.45;3.00
Centaurea janeri subsp. gallaecica;Carduoideae-Cardueae-Centaureinae;;;;;;3.40
Centaurea janeri subsp. janeri;Carduoideae-Cardueae-Centaureinae;;;44;;;3.30
Centaurea jankae;Carduoideae-Cardueae-Centaureinae;;;22;;8.45;3.00
Centaurea japygica;Carduoideae-Cardueae-Centaureinae;;;18;;;
Centaurea josiae;Carduoideae-Cardueae-Centaureinae;;;20;;;
Centaurea jurineifolia;Carduoideae-Cardueae-Centaureinae;;;;;1.65;
Centaurea kabirkuhensis;Carduoideae-Cardueae-Centaureinae;;;;;;7.50
Centaurea kalambakensis;Carduoideae-Cardueae-Centaureinae;;;18;;;
Centaurea kamalnejadii;Carduoideae-Cardueae-Centaureinae;;;;;;6.75
Centaurea kandavanensis;Carduoideae-Cardueae-Centaureinae;;;20;;;6.00
Centaurea karamianiae;Carduoideae-Cardueae-Centaureinae;;;;;;8.75
Centaurea kartschiana;Carduoideae-Cardueae-Centaureinae;;;18;;;
Centaurea kerneriana subsp. gheorghieffii;Carduoideae-Cardueae-Centaureinae;4.16;;44;92.45;;
Centaurea kerneriana subsp. kerneriana;Carduoideae-Cardueae-Centaureinae;2.03;;22;90.27;;4.00
Centaurea kilaea;Carduoideae-Cardueae-Centaureinae;3.68;;36;99.97;;3.95
Centaurea koeieana;Carduoideae-Cardueae-Centaureinae;;;16;;;5.50
Centaurea kochiana;Carduoideae-Cardueae-Centaureinae;;;;;;2.75
Centaurea konkae;Carduoideae-Cardueae-Centaureinae;;;;;;4.25
Centaurea kosaninii;Carduoideae-Cardueae-Centaureinae;3.13;;22;139.18;;3.50
Centaurea kotschyana;Carduoideae-Cardueae-Centaureinae;3.48;;20;170.20;;4.50
Centaurea kotschyi;Carduoideae-Cardueae-Centaureinae;;;36;;;6.00
Centaurea kotschyi subsp. persica;Carduoideae-Cardueae-Centaureinae;;;28;;;6.50
Centaurea kunkelii;Carduoideae-Cardueae-Centaureinae;;;110;;;6.10
Centaurea kurdica;Carduoideae-Cardueae-Centaureinae;;;18;;;7.00
Centaurea kusanii;Carduoideae-Cardueae-Centaureinae;3.66;;36;99.44;;
Centaurea laconica;Carduoideae-Cardueae-Centaureinae;;;20;;;4.00
Centaurea lactiflora;Carduoideae-Cardueae-Centaureinae;;;18;;;
Centaurea lactucifolia;Carduoideae-Cardueae-Centaureinae;;;20;;;5.50
Centaurea lagascana;Carduoideae-Cardueae-Centaureinae;;;66;;;5.25
Centaurea lainzii;Carduoideae-Cardueae-Centaureinae;;;33;;;
Centaurea lancifolia;Carduoideae-Cardueae-Centaureinae;;;18;;;4.50
Centaurea langei subsp. langei;Carduoideae-Cardueae-Centaureinae;;;36;;1.47;3.20
Centaurea langei subsp. rothmaleriana;Carduoideae-Cardueae-Centaureinae;;;18;;2.21;
Centaurea lanigera;Carduoideae-Cardueae-Centaureinae;;;;;;4.00
Centaurea latiloba;Carduoideae-Cardueae-Centaureinae;;;;;;2.50
Centaurea laureotica;Carduoideae-Cardueae-Centaureinae;;;36;;;
Centaurea lavrenkoana;Carduoideae-Cardueae-Centaureinae;;;;;;2.75
Centaurea legionis-septimae;Carduoideae-Cardueae-Centaureinae;;;40;;;4.40
Centaurea leonidia;Carduoideae-Cardueae-Centaureinae;;;18;;;
Centaurea leptophylla;Carduoideae-Cardueae-Centaureinae;;;;;;5.00
Centaurea leucadea;Carduoideae-Cardueae-Centaureinae;;;18;;;
Centaurea leucophaea;Carduoideae-Cardueae-Centaureinae;;;18;;1.27;
Centaurea limbata;Carduoideae-Cardueae-Centaureinae;;;18;;;3.00
Centaurea linifolia;Carduoideae-Cardueae-Centaureinae;;;44;;;4.00
Centaurea litardierei;Carduoideae-Cardueae-Centaureinae;;;40;;;
Centaurea litochorea;Carduoideae-Cardueae-Centaureinae;;;16;;;
Centaurea longepedunculata;Carduoideae-Cardueae-Centaureinae;;;;;;5.50
Centaurea luristanica;Carduoideae-Cardueae-Centaureinae;;;20;;;5.75
Centaurea luschaniana;Carduoideae-Cardueae-Centaureinae;;;18;;;2.90
Centaurea lycia;Carduoideae-Cardueae-Centaureinae;;;;;;3.75
Centaurea lycopifolia;Carduoideae-Cardueae-Centaureinae;;;36;;;5.00
Centaurea lydia;Carduoideae-Cardueae-Centaureinae;;;40;;;5.00
Centaurea macedonica;Carduoideae-Cardueae-Centaureinae;;;20;;;
Centaurea macrocephala;Carduoideae-Cardueae-Centaureinae;2.81;40.86;18;152.68;22.37;8.11
Centaurea macroptilon;Carduoideae-Cardueae-Centaureinae;;;44;;;3.00
Centaurea magistrorum;Carduoideae-Cardueae-Centaureinae;;;;;;3.10
Centaurea majorovii;Carduoideae-Cardueae-Centaureinae;;;36;;;3.25
Centaurea malinvaldiana;Carduoideae-Cardueae-Centaureinae;;;20;;;
Centaurea mannagettae;Carduoideae-Cardueae-Centaureinae;3.32;;20;162.30;5.13;
Centaurea maramarosiensis;Carduoideae-Cardueae-Centaureinae;;;;;;5.00
Centaurea margarita-alba;Carduoideae-Cardueae-Centaureinae;;;;;;3.75
Centaurea mariana;Carduoideae-Cardueae-Centaureinae;;;20;;;5.05
Centaurea maroccana;Carduoideae-Cardueae-Centaureinae;2.86;;24;116.55;;3.85
Centaurea masjedsoleymanensis;Carduoideae-Cardueae-Centaureinae;;;;;;2.50
Centaurea matthiolifolia;Carduoideae-Cardueae-Centaureinae;;;;;;4.20
Centaurea mayeri;Carduoideae-Cardueae-Centaureinae;3.54;;36;96.17;;
Centaurea melitensis;Carduoideae-Cardueae-Centaureinae;1.87;;24;76.20;1.50;3.10
Centaurea mesopotamica;Carduoideae-Cardueae-Centaureinae;;;;;;2.40
Centaurea messenicolasiana;Carduoideae-Cardueae-Centaureinae;;;18;;;
Centaurea micracantha;Carduoideae-Cardueae-Centaureinae;;;20;;;3.50
Centaurea microlonchoides;Carduoideae-Cardueae-Centaureinae;;;;;;6.00
Centaurea microlopha;Carduoideae-Cardueae-Centaureinae;;;;;;6.50
Centaurea molesworthiae;Carduoideae-Cardueae-Centaureinae;;;;;;5.00
Centaurea mollis;Carduoideae-Cardueae-Centaureinae;5.35;;44;118.92;;6.50
Centaurea montana;Carduoideae-Cardueae-Centaureinae;5.05;40.48;44;112.23;15.50;5.50
Centaurea monticola;Carduoideae-Cardueae-Centaureinae;;;18;;;4.00
Centaurea montis-borlae;Carduoideae-Cardueae-Centaureinae;;;84;;2.70;3.80
Centaurea mozaffarianii;Carduoideae-Cardueae-Centaureinae;;;;;;7.50
Centaurea musakii;Carduoideae-Cardueae-Centaureinae;;;18;;;
Centaurea musarum;Carduoideae-Cardueae-Centaureinae;;;18;;;3.00
Centaurea musimonum;Carduoideae-Cardueae-Centaureinae;1.66;;20;81.17;;
Centaurea nana;Carduoideae-Cardueae-Centaureinae;;;20;;;
Centaurea napifolia;Carduoideae-Cardueae-Centaureinae;;;22;;3.12;3.50
Centaurea napulifera;Carduoideae-Cardueae-Centaureinae;2.48;;20;121.30;;4.50
Centaurea napulifera subsp. Tuberosa;Carduoideae-Cardueae-Centaureinae;2.52;;20;123.20;;
Centaurea neiceffii;Carduoideae-Cardueae-Centaureinae;;;;;;3.50
Centaurea nemecii;Carduoideae-Cardueae-Centaureinae;;;18;;;6.00
Centaurea nemoralis;Carduoideae-Cardueae-Centaureinae;;;22;;1.69;
Centaurea nervosa subsp. davidovii;Carduoideae-Cardueae-Centaureinae;4.13;;44;91.91;3.52;
Centaurea nervosa subsp. nervosa;Carduoideae-Cardueae-Centaureinae;2.16;;22;96.00;;4.00
Centaurea nevadensis;Carduoideae-Cardueae-Centaureinae;;;22;;;3.00
Centaurea nicolai;Carduoideae-Cardueae-Centaureinae;;;20;;;3.00
Centaurea niederi;Carduoideae-Cardueae-Centaureinae;;;18;;;
Centaurea nigerica;Carduoideae-Cardueae-Centaureinae;;;20;;;
Centaurea nigra;Carduoideae-Cardueae-Centaureinae;4.50;;44;100.02;2.23;3.25
Centaurea nigrescens;Carduoideae-Cardueae-Centaureinae;3.80;;44;84.45;2.18;3.00
Centaurea nigrofimbria;Carduoideae-Cardueae-Centaureinae;;;;;;4.90
Centaurea nivea;Carduoideae-Cardueae-Centaureinae;;;18;;;
Centaurea nivea var. declinata;Carduoideae-Cardueae-Centaureinae;;;54;;;5.25
Centaurea nobilis;Carduoideae-Cardueae-Centaureinae;;;18;;;
Centaurea occasus;Carduoideae-Cardueae-Centaureinae;;;;;;3.30
Centaurea odessana;Carduoideae-Cardueae-Centaureinae;;;;;;3.50
Centaurea odyssei;Carduoideae-Cardueae-Centaureinae;;;18;;;
Centaurea ochrocephala;Carduoideae-Cardueae-Centaureinae;;;20;;;6.25
Centaurea oltensis;Carduoideae-Cardueae-Centaureinae;;;;;;4.50
Centaurea olympica;Carduoideae-Cardueae-Centaureinae;;;;;;2.50
Centaurea onopordifolia;Carduoideae-Cardueae-Centaureinae;;;;;12.28;5.25
Centaurea orientalis;Carduoideae-Cardueae-Centaureinae;6.92;;40;169.20;5.35;4.50
Centaurea ornata;Carduoideae-Cardueae-Centaureinae;;;20;;3.90;4.05
Centaurea orphanidea;Carduoideae-Cardueae-Centaureinae;;;18;;;
Centaurea ossaea;Carduoideae-Cardueae-Centaureinae;;;18;;;
Centaurea ovina;Carduoideae-Cardueae-Centaureinae;;;18;;2.17;2.80
Centaurea oxylepis;Carduoideae-Cardueae-Centaureinae;3.32;38.98;36;90.16;;3.15
Centaurea pabotii;Carduoideae-Cardueae-Centaureinae;;;;;;5.50
Centaurea paczoskyi;Carduoideae-Cardueae-Centaureinae;;;;;;4.25
Centaurea palanganensis;Carduoideae-Cardueae-Centaureinae;;;;;;4.50
Centaurea pallescens subsp. pallescens;Carduoideae-Cardueae-Centaureinae;;;20;;1.41;
Centaurea paniculata;Carduoideae-Cardueae-Centaureinae;;;18;;;2.90
Centaurea panormitana subsp. umbrosa;Carduoideae-Cardueae-Centaureinae;;;;;5.08;
Centaurea paphlagonica;Carduoideae-Cardueae-Centaureinae;;;18;;;
Centaurea parilica;Carduoideae-Cardueae-Centaureinae;2.18;;22;96.91;1.79;3.50
Centaurea parlatoris;Carduoideae-Cardueae-Centaureinae;;;18;;2.41;3.35
Centaurea patula;Carduoideae-Cardueae-Centaureinae;;;14;;;2.55
Centaurea paui;Carduoideae-Cardueae-Centaureinae;;;18;;;4.00
Centaurea pawlowskii;Carduoideae-Cardueae-Centaureinae;;;18;;;
Centaurea pectinata;Carduoideae-Cardueae-Centaureinae;;;22;;;3.30
Centaurea perrottettii;Carduoideae-Cardueae-Centaureinae;;;;;9.42;
Centaurea persica;Carduoideae-Cardueae-Centaureinae;;;20;;;6.00
Centaurea pestalozzae;Carduoideae-Cardueae-Centaureinae;;;40;;;7.25
Centaurea peucedanifolia;Carduoideae-Cardueae-Centaureinae;;;18;;;
Centaurea phlomoides;Carduoideae-Cardueae-Centaureinae;;;;;;8.75
Centaurea phrygia;Carduoideae-Cardueae-Centaureinae;3.71;40.47;22;164.93;2.36;3.07
Centaurea phrygia subsp. abbreviata;Carduoideae-Cardueae-Centaureinae;;;;;;3.00
Centaurea phrygia subsp. abnormis;Carduoideae-Cardueae-Centaureinae;;;;;;2.88
Centaurea phrygia subsp. alutacea;Carduoideae-Cardueae-Centaureinae;;;;;;3.00
Centaurea phrygia subsp. carpatica;Carduoideae-Cardueae-Centaureinae;;;22;;;3.13
Centaurea phrygia subsp. indurata;Carduoideae-Cardueae-Centaureinae;3.82;;44;84.91;;3.00
Centaurea phrygia subsp. moesiaca;Carduoideae-Cardueae-Centaureinae;4.07;;44;90.55;;
Centaurea phrygia subsp. phrygia;Carduoideae-Cardueae-Centaureinae;2.21;;22;98.07;2.72;3.20
Centaurea phrygia subsp. pseudophrygia;Carduoideae-Cardueae-Centaureinae;1.84;39.62;22;81.95;;3.13
Centaurea phrygia subsp. salicifolia;Carduoideae-Cardueae-Centaureinae;;;22;;2.34;3.37
Centaurea phrygia subsp. stenolepis;Carduoideae-Cardueae-Centaureinae;2.16;;22;96.00;2.22;3.30
Centaurea pichleri subsp. extrarosularis;Carduoideae-Cardueae-Centaureinae;;;;;;4.90
Centaurea pichleri subsp. pichleri;Carduoideae-Cardueae-Centaureinae;3.94;;;;;4.10
Centaurea pinae;Carduoideae-Cardueae-Centaureinae;;;18;;;
Centaurea pinardii;Carduoideae-Cardueae-Centaureinae;;;16;;;4.10
Centaurea pindicola;Carduoideae-Cardueae-Centaureinae;;;20;;;
Centaurea pineticola;Carduoideae-Cardueae-Centaureinae;;;;;;4.10
Centaurea pinetorum;Carduoideae-Cardueae-Centaureinae;;;;;;2.80
Centaurea pinnata;Carduoideae-Cardueae-Centaureinae;;;18;;;3.30
Centaurea pinnatifida;Carduoideae-Cardueae-Centaureinae;2.81;;22;124.92;;4.00
Centaurea poculatoris;Carduoideae-Cardueae-Centaureinae;;;18;;;
Centaurea podospermifolia;Carduoideae-Cardueae-Centaureinae;;;40;;;5.05
Centaurea poeltiana;Carduoideae-Cardueae-Centaureinae;;;36;;;
Centaurea polyclada;Carduoideae-Cardueae-Centaureinae;;;18;;;2.55
Centaurea polypodiifolia;Carduoideae-Cardueae-Centaureinae;;;16;;5.74;4.50
Centaurea princeps;Carduoideae-Cardueae-Centaureinae;;;18;;;
Centaurea procurrens;Carduoideae-Cardueae-Centaureinae;1.58;;20;77.30;;3.75
Centaurea prolongi;Carduoideae-Cardueae-Centaureinae;;;20;;;6.00
Centaurea proto-gerberi;Carduoideae-Cardueae-Centaureinae;;;18;;;4.50
Centaurea proto-margaritacea;Carduoideae-Cardueae-Centaureinae;;;;;;3.40
Centaurea pseudocadmea;Carduoideae-Cardueae-Centaureinae;;;36;;;
Centaurea pseudokotschyi;Carduoideae-Cardueae-Centaureinae;;;;;;5.50
Centaurea pseudoleucolepis;Carduoideae-Cardueae-Centaureinae;;;18;;;2.25
Centaurea pseudomaculosa;Carduoideae-Cardueae-Centaureinae;;;18;;;3.00
Centaurea pseudoreflexa;Carduoideae-Cardueae-Centaureinae;;;18;;;
Centaurea pseudoscabiosa subsp. araratica;Carduoideae-Cardueae-Centaureinae;;;;;;5.50
Centaurea pseudoscabiosa subsp. glehnii;Carduoideae-Cardueae-Centaureinae;;;18;;5.55;5.80
Centaurea pseudoscabiosa subsp. ossethica;Carduoideae-Cardueae-Centaureinae;;;20;;;5.50
Centaurea pseudoscabiosa subsp. pseudoscabiosa;Carduoideae-Cardueae-Centaureinae;;;;;;5.75
Centaurea pseudosinaica;Carduoideae-Cardueae-Centaureinae;;;;;;3.25
Centaurea psilacantha;Carduoideae-Cardueae-Centaureinae;;;22;;;4.00
Centaurea pterocaula;Carduoideae-Cardueae-Centaureinae;;;18;;;5.50
Centaurea ptosimopappa;Carduoideae-Cardueae-Centaureinae;;;18;;;5.50
Centaurea ptosimopappoides;Carduoideae-Cardueae-Centaureinae;;;;;;5.25
Centaurea pubescens;Carduoideae-Cardueae-Centaureinae;;;20;;;
Centaurea pulchella;Carduoideae-Cardueae-Centaureinae;;;18;;;2.75
Centaurea pullata;Carduoideae-Cardueae-Centaureinae;2.82;;44;62.68;;3.55
Centaurea pulvinata;Carduoideae-Cardueae-Centaureinae;;;18;;;4.75
Centaurea pungens;Carduoideae-Cardueae-Centaureinae;;;22;;;
Centaurea ragusina subsp. lungensis;Carduoideae-Cardueae-Centaureinae;3.31;;20;161.85;;4.50
Centaurea ragusina subsp. ragusina;Carduoideae-Cardueae-Centaureinae;3.43;;20;167.75;;4.50
Centaurea rahiminejadii;Carduoideae-Cardueae-Centaureinae;;;;;;8.00
Centaurea raphanina subsp. raphanina;Carduoideae-Cardueae-Centaureinae;;;20;;3.36;4.50
Centaurea ravansarensis;Carduoideae-Cardueae-Centaureinae;;;;;;7.00
Centaurea redempta;Carduoideae-Cardueae-Centaureinae;;;20;;;4.00
Centaurea reflexa subsp. reflexa;Carduoideae-Cardueae-Centaureinae;;;;;4.25;4.50
Centaurea reflexa subsp. sosnowskyi;Carduoideae-Cardueae-Centaureinae;;;20;;1.82;5.50
Centaurea regia var. cynarocephala;Carduoideae-Cardueae-Centaureinae;;;;;;7.70
Centaurea regia var. regia;Carduoideae-Cardueae-Centaureinae;;;;;;6.75
Centaurea rechingeri;Carduoideae-Cardueae-Centaureinae;;;22;;;
Centaurea reichenbachii;Carduoideae-Cardueae-Centaureinae;;;18;;;2.50
Centaurea resupinata;Carduoideae-Cardueae-Centaureinae;;;18;;;3.50
Centaurea reuteriana var. phrygia;Carduoideae-Cardueae-Centaureinae;;;;;;4.00
Centaurea reuteriana var. reuteriana;Carduoideae-Cardueae-Centaureinae;;;;;;4.20
Centaurea rhaetica;Carduoideae-Cardueae-Centaureinae;;;22;;2.06;3.00
Centaurea rhizantha;Carduoideae-Cardueae-Centaureinae;;;16;;;5.50
Centaurea rigida;Carduoideae-Cardueae-Centaureinae;;;16;;6.10;5.00
Centaurea rouyi;Carduoideae-Cardueae-Centaureinae;;;18;;;3.75
Centaurea rupestris;Carduoideae-Cardueae-Centaureinae;2.33;;20;113.90;5.42;4.40
Centaurea rutifolia;Carduoideae-Cardueae-Centaureinae;;;18;;;
Centaurea saccensis;Carduoideae-Cardueae-Centaureinae;;;;;;4.50
Centaurea sagredoi;Carduoideae-Cardueae-Centaureinae;;;18;;;4.20
Centaurea saligna;Carduoideae-Cardueae-Centaureinae;;;;;;7.00
Centaurea salonitana;Carduoideae-Cardueae-Centaureinae;3.86;;20;188.75;8.90;4.50
Centaurea sarandinakiae;Carduoideae-Cardueae-Centaureinae;;;36;;;3.85
Centaurea savranica;Carduoideae-Cardueae-Centaureinae;;;;;;3.13
Centaurea saxicola;Carduoideae-Cardueae-Centaureinae;;;60;;8.50;3.65
Centaurea saxifraga;Carduoideae-Cardueae-Centaureinae;;;60;;;6.00
Centaurea scabiosa;Carduoideae-Cardueae-Centaureinae;3.10;41.16;20;151.59;6.40;4.39
Centaurea scabiosa subsp. adpressa;Carduoideae-Cardueae-Centaureinae;;;20;;6.15;5.00
Centaurea scabiosa subsp. alpestris;Carduoideae-Cardueae-Centaureinae;;;20;;6.37;4.00
Centaurea scabiosa subsp. apiculata;Carduoideae-Cardueae-Centaureinae;3.54;;20;173.10;;5.00
Centaurea scabiosa subsp. badensis;Carduoideae-Cardueae-Centaureinae;3.46;;20;169.20;;
Centaurea scabiosa subsp. fritschii;Carduoideae-Cardueae-Centaureinae;3.60;;20;176.10;;
Centaurea scabiosa subsp. integra;Carduoideae-Cardueae-Centaureinae;;;;;;4.00
Centaurea scabiosa subsp. sadleriana;Carduoideae-Cardueae-Centaureinae;;;20;;4.78;4.50
Centaurea scabiosa subsp. scabiosa;Carduoideae-Cardueae-Centaureinae;3.13;42.13;20;153.28;6.40;6.00
Centaurea scabiosa subsp. tematinensis;Carduoideae-Cardueae-Centaureinae;;;20;;4.96;
Centaurea scannensis;Carduoideae-Cardueae-Centaureinae;;;;;;3.25
Centaurea sclerolepis;Carduoideae-Cardueae-Centaureinae;;;18;;;7.00
Centaurea scopulorum;Carduoideae-Cardueae-Centaureinae;;;20;;;4.50
Centaurea sehat-niakii;Carduoideae-Cardueae-Centaureinae;;;54;;;
Centaurea semiusta;Carduoideae-Cardueae-Centaureinae;;;;;;4.50
Centaurea sennikoviana;Carduoideae-Cardueae-Centaureinae;;;;;;6.50
Centaurea sericea;Carduoideae-Cardueae-Centaureinae;;;36;;;
Centaurea seridis subsp. sonchifolia;Carduoideae-Cardueae-Centaureinae;;;44;;;4.25
Centaurea shahuensis;Carduoideae-Cardueae-Centaureinae;;;;;;5.25
Centaurea shehbazii;Carduoideae-Cardueae-Centaureinae;;;;;;6.35
Centaurea schousboei;Carduoideae-Cardueae-Centaureinae;;;18;;;3.85
Centaurea sicana;Carduoideae-Cardueae-Centaureinae;;;18;;;
Centaurea sicula;Carduoideae-Cardueae-Centaureinae;;;20;;5.34;3.20
Centaurea sieheana;Carduoideae-Cardueae-Centaureinae;;;;;;5.00
Centaurea sinaica;Carduoideae-Cardueae-Centaureinae;;;20;;2.88;
Centaurea sintenisiana;Carduoideae-Cardueae-Centaureinae;;;20;;;5.75
Centaurea sipylea;Carduoideae-Cardueae-Centaureinae;;;;;;3.60
Centaurea sivasica;Carduoideae-Cardueae-Centaureinae;;;18;;;2.95
Centaurea solitaria;Carduoideae-Cardueae-Centaureinae;;;;;;6.80
Centaurea solstitialis subsp. solstitialis;Carduoideae-Cardueae-Centaureinae;1.74;;16;106.38;2.04;2.25
Centaurea sophiae;Carduoideae-Cardueae-Centaureinae;;;;;;3.40
Centaurea spectabilis;Carduoideae-Cardueae-Centaureinae;;;18;;21.61;7.30
Centaurea sphaerocephala;Carduoideae-Cardueae-Centaureinae;;;36;;7.65;4.10
Centaurea spicata;Carduoideae-Cardueae-Centaureinae;;;;;;4.50
Centaurea spinosa;Carduoideae-Cardueae-Centaureinae;;;36;;2.23;3.25
Centaurea spinosociliata;Carduoideae-Cardueae-Centaureinae;;;36;;;
Centaurea splendens;Carduoideae-Cardueae-Centaureinae;;;18;;1.14;3.50
Centaurea spruneri;Carduoideae-Cardueae-Centaureinae;;;110;;;3.00
Centaurea stapfiana;Carduoideae-Cardueae-Centaureinae;;;18;;;
Centaurea stereophylla;Carduoideae-Cardueae-Centaureinae;3.36;;20;164.30;4.75;3.50
Centaurea sterilis;Carduoideae-Cardueae-Centaureinae;;;18;;;3.25
Centaurea steveniana;Carduoideae-Cardueae-Centaureinae;;;;;;2.75
Centaurea stevenii;Carduoideae-Cardueae-Centaureinae;;;16;;7.22;4.75
Centaurea stoebe;Carduoideae-Cardueae-Centaureinae;1.47;39.20;18;79.89;1.40;2.50
Centaurea stricta;Carduoideae-Cardueae-Centaureinae;2.62;;22;116.47;;4.75
Centaurea stuessyi;Carduoideae-Cardueae-Centaureinae;;;;;;4.10
Centaurea subjacea;Carduoideae-Cardueae-Centaureinae;;;44;;;3.00
Centaurea subsericans;Carduoideae-Cardueae-Centaureinae;;;18;;;
Centaurea subtilis;Carduoideae-Cardueae-Centaureinae;;;22;;;3.00
Centaurea sulphurea;Carduoideae-Cardueae-Centaureinae;;;24;;;4.75
Centaurea susannae;Carduoideae-Cardueae-Centaureinae;;;;;;4.10
Centaurea tadshicorum;Carduoideae-Cardueae-Centaureinae;;;;;;3.00
Centaurea tanaitica;Carduoideae-Cardueae-Centaureinae;;;;;;4.75
Centaurea tauromenitana;Carduoideae-Cardueae-Centaureinae;;;20;;15.70;5.50
Centaurea tenacissima;Carduoideae-Cardueae-Centaureinae;;;18;;;
